# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalNativeBytesAllocated,1739437623242000000,1739437636014000000,0
FilePageCache.pageFastCacheHits,1739437623242000000,1739437636014000000,4909
FilePageCacheLockFree.totalPageAllocationsWaited,1739437623242000000,1739437636014000000,0
FilePageCacheLockFree.totalPagesReclaimed,1739437623242000000,1739437636014000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739437623242000000,1739437636014000000,41967616
FilePageCacheLockFree.totalPagesWritten,1739437623242000000,1739437636014000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1739437623242000000,1739437636014000000,0
FilePageCache.maxRegisteredFiles,1739437623242000000,1739437636014000000,463
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739437623242000000,1739437636014000000,0
FilePageCache.totalPageLoadsUs,1739437623242000000,1739437636014000000,119817
FilePageCacheLockFree.totalPagesRequestsMs,1739437623242000000,1739437636014000000,0
StorageLockContext.competingThreads.90P,1739437623242000000,1739437636014000000,0
FilePageCacheLockFree.totalBytesWritten,1739437623242000000,1739437636014000000,0
compiler.ArtifactManagerBridge.commit.ms,1739437623242000000,1739437636014000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1739437623242000000,1739437636014000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1739437623242000000,1739437636014000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1739437623242000000,1739437636014000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1739437623242000000,1739437636014000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1739437623242000000,1739437636014000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1739437623242000000,1739437636014000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1739437623242000000,1739437636014000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1739437623242000000,1739437636014000000,0
NonBlockingReadAction.failedExecutionsCount,1739437623242000000,1739437636014000000,4
NonBlockingReadAction.failedExecutionTimeUs,1739437623242000000,1739437636014000000,138943
NonBlockingReadAction.finalizedExecutionsCount,1739437623242000000,1739437636014000000,78
NonBlockingReadAction.finalizedExecutionTimeUs,1739437623242000000,1739437636014000000,210522
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739437623242000000,1739437636014000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739437623242000000,1739437636014000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1739437623242000000,1739437636014000000,0
jps.global.get.libraries.ms,1739437623242000000,1739437636014000000,0
workspaceModel.global.apply.state.to.project.ms,1739437623242000000,1739437636014000000,12
workspaceModel.sync.entities.ms,1739437623242000000,1739437636014000000,0
jps.app.storage.content.writer.save.component.ms,1739437623242000000,1739437636014000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739437623242000000,1739437636014000000,0
jps.global.handle.changed.events.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1739437623242000000,1739437636014000000,5
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1739437623242000000,1739437636014000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739437623242000000,1739437636014000000,0
jps.reload.project.entities.ms,1739437623242000000,1739437636014000000,0
jps.global.handle.before.change.events.ms,1739437623242000000,1739437636014000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739437623242000000,1739437636014000000,471
workspaceModel.moduleManagerBridge.load.module.ms,1739437623242000000,1739437636014000000,0
jps.storage.jps.conf.reader.load.component.ms,1739437623242000000,1739437636014000000,19
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739437623242000000,1739437636014000000,0
jps.facet.change.listener.process.change.events.ms,1739437623242000000,1739437636014000000,0
jps.global.initialize.library.bridges.after.loading.ms,1739437623242000000,1739437636014000000,1
workspaceModel.orphan.listener.update.ms,1739437623242000000,1739437636014000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739437623242000000,1739437636014000000,0
jps.artifact.entities.serializer.load.entities.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739437623242000000,1739437636014000000,0
jps.artifact.entities.serializer.save.entities.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1739437623242000000,1739437636014000000,1
jps.apply.loaded.storage.ms,1739437623242000000,1739437636014000000,0
workspaceModel.global.updates.ms,1739437623242000000,1739437636014000000,4
workspaceModel.moduleBridge.facet.initialization.ms,1739437623242000000,1739437636014000000,0
jps.facet.change.listener.before.change.events.ms,1739437623242000000,1739437636014000000,0
jps.module.iml.entities.serializer.save.entities.ms,1739437623242000000,1739437636014000000,0
jps.save.changed.project.entities.ms,1739437623242000000,1739437636014000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1739437623242000000,1739437636014000000,4
jps.global.get.library.ms,1739437623242000000,1739437636014000000,0
workspaceModel.load.cache.from.file.ms,1739437623242000000,1739437636014000000,152
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.entities.ms,1739437623242000000,1739437636014000000,0
workspaceModel.moduleBridge.update.option.ms,1739437623242000000,1739437636014000000,0
jps.load.initial.state.ms,1739437623242000000,1739437636014000000,22
jps.global.initialize.library.bridges.ms,1739437623242000000,1739437636014000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1739437623242000000,1739437636014000000,0
jps.library.entities.serializer.save.entities.ms,1739437623242000000,1739437636014000000,0
jps.save.global.entities.ms,1739437623242000000,1739437636014000000,7
workspaceModel.mutableEntityStorage.instances.count,1739437623242000000,1739437636014000000,22
jps.library.entities.serializer.load.entities.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1739437623242000000,1739437636014000000,1
jps.global.get.library.by.name.ms,1739437623242000000,1739437636014000000,0
workspaceModel.save.cache.to.file.ms,1739437623242000000,1739437636014000000,193
workspaceModel.global.updates.count,1739437623242000000,1739437636014000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1739437623242000000,1739437636014000000,1
jps.module.iml.entities.serializer.load.entities.ms,1739437623242000000,1739437636014000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739437623242000000,1739437636014000000,72
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739437623242000000,1739437636014000000,0
workspaceModel.do.save.caches.ms,1739437623242000000,1739437636014000000,201
workspaceModel.mutableEntityStorage.remove.entity.ms,1739437623242000000,1739437636014000000,0
jps.project.serializers.load.ms,1739437623242000000,1739437636014000000,0
jps.project.serializers.save.ms,1739437623242000000,1739437636014000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1739437623242000000,1739437636014000000,0
jps.facet.change.listener.init.bridge.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739437623242000000,1739437636014000000,4
workspaceModel.moduleBridge.before.changed.ms,1739437623242000000,1739437636014000000,0
jps.app.storage.content.reader.load.component.ms,1739437623242000000,1739437636014000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739437623242000000,1739437636014000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1739437623242000000,1739437636014000000,1
workspaceModel.load.cache.metadata.from.file.ms,1739437623242000000,1739437636014000000,18
jps.load.project.to.empty.storage.ms,1739437623242000000,1739437636014000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1739437623242000000,1739437636014000000,0
VFS.invertedFileNameIndex.requests,1739437623242000000,1739437636014000000,2
VFS.fileByIdCache.hits,1739437623242000000,1739437636014000000,0
VFS.fileByIdCache.misses,1739437623242000000,1739437636014000000,1814
VFS.fileChildByName,1739437623242000000,1739437636014000000,42229
parser.XML.size.bytes,1739437623242000000,1739437636014000000,1282
parser.JAVA.time.ns,1739437623242000000,1739437636014000000,49024920
writeAction.max.wait.ms,1739437623242000000,1739437636014000000,408
lexer.XML.time.ns,1739437623242000000,1739437636014000000,446730
writeAction.median.wait.ms,1739437623242000000,1739437636014000000,400
parser.JAVA.size.bytes,1739437623242000000,1739437636014000000,13452
parser.XML.time.ns,1739437623242000000,1739437636014000000,6706603
lexer.JAVA.size.bytes,1739437623242000000,1739437636014000000,13452
writeAction.wait.ms,1739437623242000000,1739437636014000000,426
lexer.JAVA.time.ns,1739437623242000000,1739437636014000000,18478158
lexer.XML.size.bytes,1739437623242000000,1739437636014000000,1282
writeAction.count,1739437623242000000,1739437636014000000,27
cacheStateStorage.set.counter,1739437623242000000,1739437636014000000,9
cacheStateStorage.get.counter,1739437623242000000,1739437636014000000,15
cacheStateStorage.set.duration,1739437623242000000,1739437636014000000,3
cacheStateStorage.get.duration,1739437623242000000,1739437636014000000,121
