# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.pre.handlers.ms,1739436049097000000,1739436056564000000,0
workspaceModel.workspaceFileIndexData.instances.count,1739436049097000000,1739436056564000000,1
Indexes.entries.lookups,1739436049097000000,1739436056564000000,34
Indexes.allKeys.lookupDurationAvgMs,1739436049097000000,1739436056564000000,0.0
Indexes.entries.lookupDuration90PMs,1739436049097000000,1739436056564000000,1.0
Indexes.entries.lookupDurationAvgMs,1739436049097000000,1739436056564000000,3.1470588235294117
Indexes.allKeys.lookups,1739436049097000000,1739436056564000000,0
Indexes.stubs.lookupDurationMaxMs,1739436049097000000,1739436056564000000,64.0
Indexes.allKeys.lookupDurationMaxMs,1739436049097000000,1739436056564000000,0.0
Indexes.entries.lookupDurationMaxMs,1739436049097000000,1739436056564000000,104.0
Indexes.allKeys.lookupDuration90PMs,1739436049097000000,1739436056564000000,0.0
Indexes.stubs.lookups,1739436049097000000,1739436056564000000,1070
Indexes.stubs.lookupDuration90PMs,1739436049097000000,1739436056564000000,1.0
Indexes.stubs.lookupDurationAvgMs,1739436049097000000,1739436056564000000,0.3205607476635514
lexer.XML.time.ns,1739436049097000000,1739436056564000000,430200
writeAction.wait.ms,1739436049097000000,1739436056564000000,173
writeAction.count,1739436049097000000,1739436056564000000,29
lexer.JAVA.size.bytes,1739436049097000000,1739436056564000000,15353
parser.JAVA.time.ns,1739436049097000000,1739436056564000000,186908135
writeAction.median.wait.ms,1739436049097000000,1739436056564000000,100
parser.XML.time.ns,1739436049097000000,1739436056564000000,12811286
lexer.XML.size.bytes,1739436049097000000,1739436056564000000,1282
parser.XML.size.bytes,1739436049097000000,1739436056564000000,1282
writeAction.max.wait.ms,1739436049097000000,1739436056564000000,119
lexer.JAVA.time.ns,1739436049097000000,1739436056564000000,4011231
parser.JAVA.size.bytes,1739436049097000000,1739436056564000000,15353
VFS.fileByIdCache.hits,1739436049097000000,1739436056564000000,0
VFS.fileChildByName,1739436049097000000,1739436056564000000,51751
VFS.invertedFileNameIndex.requests,1739436049097000000,1739436056564000000,2
VFS.fileByIdCache.misses,1739436049097000000,1739436056564000000,1339
workspaceModel.mutableEntityStorage.instances.count,1739436049097000000,1739436056564000000,21
jps.facet.change.listener.process.change.events.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1739436049097000000,1739436056564000000,1
jps.load.initial.state.ms,1739436049097000000,1739436056564000000,12
jps.global.initialize.library.bridges.after.loading.ms,1739436049097000000,1739436056564000000,1
jps.project.serializers.load.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1739436049097000000,1739436056564000000,0
workspaceModel.orphan.listener.update.ms,1739436049097000000,1739436056564000000,1
jps.save.changed.project.entities.ms,1739436049097000000,1739436056564000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739436049097000000,1739436056564000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1739436049097000000,1739436056564000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1739436049097000000,1739436056564000000,2
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739436049097000000,1739436056564000000,5
workspaceModel.mutableEntityStorage.modify.entity.ms,1739436049097000000,1739436056564000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1739436049097000000,1739436056564000000,0
jps.global.handle.before.change.events.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739436049097000000,1739436056564000000,0
jps.app.storage.content.reader.load.component.ms,1739436049097000000,1739436056564000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1739436049097000000,1739436056564000000,0
workspaceModel.save.cache.to.file.ms,1739436049097000000,1739436056564000000,40
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739436049097000000,1739436056564000000,266
jps.library.entities.serializer.load.entities.ms,1739436049097000000,1739436056564000000,0
jps.artifact.entities.serializer.save.entities.ms,1739436049097000000,1739436056564000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1739436049097000000,1739436056564000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739436049097000000,1739436056564000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1739436049097000000,1739436056564000000,0
jps.artifact.entities.serializer.load.entities.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739436049097000000,1739436056564000000,0
jps.library.entities.serializer.save.entities.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1739436049097000000,1739436056564000000,3
workspaceModel.do.save.caches.ms,1739436049097000000,1739436056564000000,40
jps.global.initialize.library.bridges.ms,1739436049097000000,1739436056564000000,0
workspaceModel.load.cache.metadata.from.file.ms,1739436049097000000,1739436056564000000,12
jps.facet.change.listener.before.change.events.ms,1739436049097000000,1739436056564000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739436049097000000,1739436056564000000,77
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739436049097000000,1739436056564000000,0
jps.save.global.entities.ms,1739436049097000000,1739436056564000000,5
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739436049097000000,1739436056564000000,0
jps.module.iml.entities.serializer.save.entities.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.entities.ms,1739436049097000000,1739436056564000000,0
workspaceModel.global.apply.state.to.project.ms,1739436049097000000,1739436056564000000,15
workspaceModel.global.updates.count,1739436049097000000,1739436056564000000,1
workspaceModel.load.cache.from.file.ms,1739436049097000000,1739436056564000000,133
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739436049097000000,1739436056564000000,0
jps.global.handle.changed.events.ms,1739436049097000000,1739436056564000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1739436049097000000,1739436056564000000,0
jps.module.iml.entities.serializer.load.entities.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1739436049097000000,1739436056564000000,0
jps.app.storage.content.writer.save.component.ms,1739436049097000000,1739436056564000000,1
jps.global.get.libraries.ms,1739436049097000000,1739436056564000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1739436049097000000,1739436056564000000,0
jps.project.serializers.save.ms,1739436049097000000,1739436056564000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1739436049097000000,1739436056564000000,3
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1739436049097000000,1739436056564000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1739436049097000000,1739436056564000000,1
workspaceModel.global.updates.ms,1739436049097000000,1739436056564000000,7
jps.storage.jps.conf.reader.load.component.ms,1739436049097000000,1739436056564000000,4
workspaceModel.moduleBridge.before.changed.ms,1739436049097000000,1739436056564000000,0
jps.reload.project.entities.ms,1739436049097000000,1739436056564000000,0
jps.global.get.library.by.name.ms,1739436049097000000,1739436056564000000,0
jps.facet.change.listener.init.bridge.ms,1739436049097000000,1739436056564000000,0
workspaceModel.moduleBridge.update.option.ms,1739436049097000000,1739436056564000000,0
workspaceModel.sync.entities.ms,1739436049097000000,1739436056564000000,0
jps.apply.loaded.storage.ms,1739436049097000000,1739436056564000000,0
jps.global.get.library.ms,1739436049097000000,1739436056564000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1739436049097000000,1739436056564000000,2
jps.load.project.to.empty.storage.ms,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.totalBytesRead,1739436049097000000,1739436056564000000,0
DirectByteBufferAllocator.reclaimed,1739436049097000000,1739436056564000000,45
FilePageCacheLockFree.totalPagesWriteMs,1739436049097000000,1739436056564000000,0
StorageLockContext.competingThreads.avg,1739436049097000000,1739436056564000000,0.14285714285714285
FilePageCache.disposedBuffers,1739436049097000000,1739436056564000000,242
FilePageCache.uncachedFileAccess,1739436049097000000,1739436056564000000,144
FilePageCacheLockFree.totalPageAllocationsWaited,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1739436049097000000,1739436056564000000,0
FilePageCache.capacityInBytes,1739436049097000000,1739436056564000000,503316478
FilePageCache.pageLoadsAboveSizeThreshold,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1739436049097000000,1739436056564000000,0
DirectByteBufferAllocator.hits,1739436049097000000,1739436056564000000,3
FilePageCache.pageLoads,1739436049097000000,1739436056564000000,242
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739436049097000000,1739436056564000000,0
StorageLockContext.competingThreads.max,1739436049097000000,1739436056564000000,2
FilePageCacheLockFree.heapBytesInUse,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.totalBytesRequested,1739436049097000000,1739436056564000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1739436049097000000,1739436056564000000,0
FilePageCache.pageHits,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1739436049097000000,1739436056564000000,0
DirectByteBufferAllocator.disposed,1739436049097000000,1739436056564000000,197
FilePageCache.totalPageDisposalsUs,1739436049097000000,1739436056564000000,1316
FilePageCacheLockFree.totalNativeBytesReclaimed,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.totalPagesWritten,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.nativeBytesInUse,1739436049097000000,1739436056564000000,0
StorageLockContext.competingThreads.90P,1739436049097000000,1739436056564000000,0
FilePageCache.maxCacheSizeInBytes,1739436049097000000,1739436056564000000,248528896
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1739436049097000000,1739436056564000000,41959424
FilePageCacheLockFree.totalHeapBytesReclaimed,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.totalPagesReadMs,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1739436049097000000,1739436056564000000,0
FilePageCache.maxRegisteredFiles,1739436049097000000,1739436056564000000,463
FilePageCache.totalPageLoadsUs,1739436049097000000,1739436056564000000,233496
FilePageCacheLockFree.totalPagesReclaimed,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.totalPagesAllocated,1739436049097000000,1739436056564000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739436049097000000,1739436056564000000,41959424
FilePageCacheLockFree.totalPagesRequestsMs,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.totalPagesHandedOver,1739436049097000000,1739436056564000000,0
FilePageCacheLockFree.totalPagesRequested,1739436049097000000,1739436056564000000,0
FilePageCache.pageFastCacheHits,1739436049097000000,1739436056564000000,5018
FilePageCacheLockFree.totalBytesWritten,1739436049097000000,1739436056564000000,0
DirectByteBufferAllocator.misses,1739436049097000000,1739436056564000000,239
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1739436049097000000,1739436056564000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1739436049097000000,1739436056564000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1739436049097000000,1739436056564000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1739436049097000000,1739436056564000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1739436049097000000,1739436056564000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1739436049097000000,1739436056564000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1739436049097000000,1739436056564000000,0
compiler.ArtifactManagerBridge.commit.ms,1739436049097000000,1739436056564000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1739436049097000000,1739436056564000000,0
