# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.capacityInBytes,1739436418852000000,1739436432081000000,503316478
DirectByteBufferAllocator.reclaimed,1739436418852000000,1739436432081000000,45
FilePageCacheLockFree.housekeeperTurnsSkipped,1739436418852000000,1739436432081000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739436418852000000,1739436432081000000,0
FilePageCacheLockFree.totalBytesRequested,1739436418852000000,1739436432081000000,0
StorageLockContext.competingThreads.max,1739436418852000000,1739436432081000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1739436418852000000,1739436432081000000,0
StorageLockContext.competingThreads.avg,1739436418852000000,1739436432081000000,0.0
FilePageCacheLockFree.totalPagesRequestsMs,1739436418852000000,1739436432081000000,0
FilePageCacheLockFree.totalBytesRead,1739436418852000000,1739436432081000000,0
FilePageCacheLockFree.totalPagesReclaimed,1739436418852000000,1739436432081000000,0
FilePageCache.uncachedFileAccess,1739436418852000000,1739436432081000000,144
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739436418852000000,1739436432081000000,1
workspaceModel.moduleBridge.before.changed.ms,1739436418852000000,1739436432081000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1739436418852000000,1739436432081000000,2
workspaceModel.load.cache.metadata.from.file.ms,1739436418852000000,1739436432081000000,12
jps.global.get.library.by.name.ms,1739436418852000000,1739436432081000000,0
workspaceModel.mutableEntityStorage.entities.ms,1739436418852000000,1739436432081000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739436418852000000,1739436432081000000,251
jps.artifact.entities.serializer.load.entities.ms,1739436418852000000,1739436432081000000,2
jps.module.iml.entities.serializer.load.entities.ms,1739436418852000000,1739436432081000000,154
workspaceModel.global.updates.ms,1739436418852000000,1739436432081000000,4
jps.artifact.entities.serializer.save.entities.ms,1739436418852000000,1739436432081000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739436418852000000,1739436432081000000,0
workspaceModel.save.cache.to.file.ms,1739436418852000000,1739436432081000000,111
workspaceModel.global.apply.state.to.project.builder.ms,1739436418852000000,1739436432081000000,2
workspaceModel.orphan.listener.update.ms,1739436418852000000,1739436432081000000,1
jps.project.serializers.load.ms,1739436418852000000,1739436432081000000,54
workspaceModel.mutableEntityStorage.instances.count,1739436418852000000,1739436432081000000,59
workspaceModel.mutableEntityStorage.entities.by.source.ms,1739436418852000000,1739436432081000000,0
workspaceModel.sync.entities.ms,1739436418852000000,1739436432081000000,0
jps.project.serializers.save.ms,1739436418852000000,1739436432081000000,0
jps.reload.project.entities.ms,1739436418852000000,1739436432081000000,0
jps.facet.change.listener.init.bridge.ms,1739436418852000000,1739436432081000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1739436418852000000,1739436432081000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1739436418852000000,1739436432081000000,0
jps.save.global.entities.ms,1739436418852000000,1739436432081000000,6
jps.save.changed.project.entities.ms,1739436418852000000,1739436432081000000,0
workspaceModel.load.cache.from.file.ms,1739436418852000000,1739436432081000000,136
workspaceModel.global.apply.state.to.project.ms,1739436418852000000,1739436432081000000,12
jps.storage.jps.conf.reader.load.component.ms,1739436418852000000,1739436432081000000,42
jps.facet.change.listener.before.change.events.ms,1739436418852000000,1739436432081000000,0
jps.global.get.library.ms,1739436418852000000,1739436432081000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1739436418852000000,1739436432081000000,10
workspaceModel.mutableEntityStorage.put.entity.ms,1739436418852000000,1739436432081000000,4
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739436418852000000,1739436432081000000,0
jps.global.handle.before.change.events.ms,1739436418852000000,1739436432081000000,0
jps.app.storage.content.reader.load.component.ms,1739436418852000000,1739436432081000000,2
jps.global.handle.changed.events.ms,1739436418852000000,1739436432081000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739436418852000000,1739436432081000000,70
workspaceModel.mutableEntityStorage.remove.entity.ms,1739436418852000000,1739436432081000000,0
jps.module.iml.entities.serializer.save.entities.ms,1739436418852000000,1739436432081000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1739436418852000000,1739436432081000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1739436418852000000,1739436432081000000,1
jps.global.get.libraries.ms,1739436418852000000,1739436432081000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1739436418852000000,1739436432081000000,0
workspaceModel.do.save.caches.ms,1739436418852000000,1739436432081000000,122
workspaceModel.moduleBridge.facet.initialization.ms,1739436418852000000,1739436432081000000,0
workspaceModel.moduleBridge.update.option.ms,1739436418852000000,1739436432081000000,0
jps.global.initialize.library.bridges.ms,1739436418852000000,1739436432081000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1739436418852000000,1739436432081000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739436418852000000,1739436432081000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1739436418852000000,1739436432081000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1739436418852000000,1739436432081000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739436418852000000,1739436432081000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1739436418852000000,1739436432081000000,70
jps.library.entities.serializer.load.entities.ms,1739436418852000000,1739436432081000000,15
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739436418852000000,1739436432081000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1739436418852000000,1739436432081000000,0
jps.load.initial.state.ms,1739436418852000000,1739436432081000000,12
workspaceModel.mutableEntityStorage.add.entity.ms,1739436418852000000,1739436432081000000,18
jps.global.initialize.library.bridges.after.loading.ms,1739436418852000000,1739436432081000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1739436418852000000,1739436432081000000,1
jps.app.storage.content.writer.save.component.ms,1739436418852000000,1739436432081000000,2
jps.load.project.to.empty.storage.ms,1739436418852000000,1739436432081000000,57
workspaceModel.global.updates.count,1739436418852000000,1739436432081000000,1
jps.facet.change.listener.process.change.events.ms,1739436418852000000,1739436432081000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739436418852000000,1739436432081000000,12
jps.apply.loaded.storage.ms,1739436418852000000,1739436432081000000,11
jps.library.entities.serializer.save.entities.ms,1739436418852000000,1739436432081000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739436418852000000,1739436432081000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739436418852000000,1739436432081000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739436418852000000,1739436432081000000,0
parser.HTML.size.bytes,1739436418852000000,1739436432081000000,1279
parser.JAVA.time.ns,1739436418852000000,1739436432081000000,123255810
writeAction.wait.ms,1739436418852000000,1739436432081000000,226
parser.XML.size.bytes,1739436418852000000,1739436432081000000,1282
lexer.XML.time.ns,1739436418852000000,1739436432081000000,337370
parser.HTML.time.ns,1739436418852000000,1739436432081000000,8526924
lexer.JAVA.size.bytes,1739436418852000000,1739436432081000000,176006
lexer.HTML.size.bytes,1739436418852000000,1739436432081000000,1279
writeAction.median.wait.ms,1739436418852000000,1739436432081000000,100
lexer.TOML.size.bytes,1739436418852000000,1739436432081000000,1294
parser.XML.time.ns,1739436418852000000,1739436432081000000,820060
parser.TOML.size.bytes,1739436418852000000,1739436432081000000,1294
lexer.XML.size.bytes,1739436418852000000,1739436432081000000,1282
lexer.TOML.time.ns,1739436418852000000,1739436432081000000,416150
lexer.JAVA.time.ns,1739436418852000000,1739436432081000000,10127404
parser.TOML.time.ns,1739436418852000000,1739436432081000000,7260743
writeAction.count,1739436418852000000,1739436432081000000,36
lexer.HTML.time.ns,1739436418852000000,1739436432081000000,1439930
writeAction.max.wait.ms,1739436418852000000,1739436432081000000,150
parser.JAVA.size.bytes,1739436418852000000,1739436432081000000,176006
NonBlockingReadAction.failedExecutionTimeUs,1739436418852000000,1739436432081000000,155568
NonBlockingReadAction.finalizedExecutionTimeUs,1739436418852000000,1739436432081000000,745342
NonBlockingReadAction.finalizedExecutionsCount,1739436418852000000,1739436432081000000,194
NonBlockingReadAction.failedExecutionsCount,1739436418852000000,1739436432081000000,7
cacheStateStorage.set.duration,1739436418852000000,1739436432081000000,15
cacheStateStorage.get.duration,1739436418852000000,1739436432081000000,159
cacheStateStorage.set.counter,1739436418852000000,1739436432081000000,12
cacheStateStorage.get.counter,1739436418852000000,1739436432081000000,47
workspaceModel.loading.total.ms,1739436418852000000,1739436432081000000,55
workspaceModel.on.changed.ms,1739436418852000000,1739436432081000000,11
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1739436418852000000,1739436432081000000,134
workspaceModel.entityStorageSnapshotImpl.instances.count,1739436418852000000,1739436432081000000,28
workspaceModel.replace.project.model.ms,1739436418852000000,1739436432081000000,2
workspaceModel.check.recursive.update.ms,1739436418852000000,1739436432081000000,0
workspaceModel.init.bridges.ms,1739436418852000000,1739436432081000000,1
workspaceModel.full.replace.project.model.ms,1739436418852000000,1739436432081000000,1
workspaceModel.collect.changes.ms,1739436418852000000,1739436432081000000,0
workspaceModel.updates.count,1739436418852000000,1739436432081000000,9
workspaceModel.initializing.ms,1739436418852000000,1739436432081000000,1
workspaceModel.updates.ms,1739436418852000000,1739436432081000000,34
workspaceModel.workspaceFileIndexData.markDirty.ms,1739436418852000000,1739436432081000000,0
workspaceModel.workspaceFileIndexData.init.ms,1739436418852000000,1739436432081000000,69
workspaceModel.update.unloaded.entities.ms,1739436418852000000,1739436432081000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1739436418852000000,1739436432081000000,82
workspaceModel.cachedValueWithParameters.clear.count,1739436418852000000,1739436432081000000,0
workspaceModel.workspaceFileIndexData.instances.count,1739436418852000000,1739436432081000000,1
workspaceModel.cachedValue.from.cache.count,1739436418852000000,1739436432081000000,5377
workspaceModel.cachedValueWithParameters.from.cache.count,1739436418852000000,1739436432081000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1739436418852000000,1739436432081000000,0
workspaceModel.updates.precise.ms,1739436418852000000,1739436432081000000,7
workspaceModel.cachedValue.clear.count,1739436418852000000,1739436432081000000,5
workspaceModel.cachedValue.total.get.count,1739436418852000000,1739436432081000000,5681
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1739436418852000000,1739436432081000000,0
workspaceModel.on.before.changed.ms,1739436418852000000,1739436432081000000,12
workspaceModel.cachedValueWithParameters.total.get.count,1739436418852000000,1739436432081000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1739436418852000000,1739436432081000000,4334
workspaceModel.to.snapshot.ms,1739436418852000000,1739436432081000000,1
workspaceModel.pre.handlers.ms,1739436418852000000,1739436432081000000,1
workspaceModel.loading.from.cache.ms,1739436418852000000,1739436432081000000,53
workspaceModel.cachedValue.calculated.count,1739436418852000000,1739436432081000000,304
workspaceModel.workspaceFileIndexData.getPackageName.ms,1739436418852000000,1739436432081000000,75
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1739436418852000000,1739436432081000000,8
workspaceModel.cachedValueWithParameters.calculated.count,1739436418852000000,1739436432081000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1739436418852000000,1739436432081000000,0
