# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
WriteAction.executionsCount,1739438742766000000,1739438769107000000,32
NonBlockingReadAction.failedExecutionTimeUs,1739438742766000000,1739438769107000000,12964
NonBlockingReadAction.finalizedExecutionsCount,1739438742766000000,1739438769107000000,216
Indexes.stubs.lookupDurationMaxMs,1739438742766000000,1739438769107000000,0.0
Indexes.stubs.lookups,1739438742766000000,1739438769107000000,2294
Indexes.entries.lookupDurationMaxMs,1739438742766000000,1739438769107000000,0.0
Indexes.entries.lookupDurationAvgMs,1739438742766000000,1739438769107000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1739438742766000000,1739438769107000000,0.0
Indexes.entries.lookupDuration90PMs,1739438742766000000,1739438769107000000,0.0
Indexes.allKeys.lookupDuration90PMs,1739438742766000000,1739438769107000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1739438742766000000,1739438769107000000,0.0
Indexes.entries.lookups,1739438742766000000,1739438769107000000,143
Indexes.stubs.lookupDurationAvgMs,1739438742766000000,1739438769107000000,0.0
Indexes.stubs.lookupDuration90PMs,1739438742766000000,1739438769107000000,0.0
Indexes.allKeys.lookups,1739438742766000000,1739438769107000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1739438742766000000,1739438769107000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1739438742766000000,1739438769107000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1739438742766000000,1739438769107000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1739438742766000000,1739438769107000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1739438742766000000,1739438769107000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1739438742766000000,1739438769107000000,0
compiler.ArtifactManagerBridge.commit.ms,1739438742766000000,1739438769107000000,0
workspaceModel.load.cache.metadata.from.file.ms,1739438742766000000,1739438769107000000,17
workspaceModel.global.apply.state.to.project.ms,1739438742766000000,1739438769107000000,12
workspaceModel.mutableEntityStorage.to.snapshot.ms,1739438742766000000,1739438769107000000,1
workspaceModel.do.save.caches.ms,1739438742766000000,1739438769107000000,118
workspaceModel.moduleBridge.before.changed.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739438742766000000,1739438769107000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1739438742766000000,1739438769107000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1739438742766000000,1739438769107000000,2
workspaceModel.moduleManagerBridge.load.module.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739438742766000000,1739438769107000000,0
jps.facet.change.listener.init.bridge.ms,1739438742766000000,1739438769107000000,0
workspaceModel.save.cache.to.file.ms,1739438742766000000,1739438769107000000,110
workspaceModel.load.cache.from.file.ms,1739438742766000000,1739438769107000000,137
workspaceModel.mutableEntityStorage.instances.count,1739438742766000000,1739438769107000000,59
jps.artifact.entities.serializer.load.entities.ms,1739438742766000000,1739438769107000000,2
jps.library.entities.serializer.save.entities.ms,1739438742766000000,1739438769107000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739438742766000000,1739438769107000000,1
jps.global.initialize.library.bridges.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739438742766000000,1739438769107000000,2
workspaceModel.global.updates.count,1739438742766000000,1739438769107000000,1
jps.app.storage.content.reader.load.component.ms,1739438742766000000,1739438769107000000,4
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739438742766000000,1739438769107000000,68
jps.global.get.library.ms,1739438742766000000,1739438769107000000,0
jps.load.project.to.empty.storage.ms,1739438742766000000,1739438769107000000,67
workspaceModel.orphan.listener.update.ms,1739438742766000000,1739438769107000000,2
jps.project.serializers.save.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1739438742766000000,1739438769107000000,0
jps.global.handle.changed.events.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1739438742766000000,1739438769107000000,23
workspaceModel.mutableEntityStorage.put.entity.ms,1739438742766000000,1739438769107000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739438742766000000,1739438769107000000,0
jps.global.get.library.by.name.ms,1739438742766000000,1739438769107000000,0
jps.storage.jps.conf.reader.load.component.ms,1739438742766000000,1739438769107000000,36
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1739438742766000000,1739438769107000000,0
jps.project.serializers.load.ms,1739438742766000000,1739438769107000000,63
jps.library.entities.serializer.load.entities.ms,1739438742766000000,1739438769107000000,15
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1739438742766000000,1739438769107000000,0
jps.global.handle.before.change.events.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1739438742766000000,1739438769107000000,0
jps.save.global.entities.ms,1739438742766000000,1739438769107000000,0
jps.global.get.libraries.ms,1739438742766000000,1739438769107000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1739438742766000000,1739438769107000000,0
jps.apply.loaded.storage.ms,1739438742766000000,1739438769107000000,45
jps.global.initialize.library.bridges.after.loading.ms,1739438742766000000,1739438769107000000,1
workspaceModel.mutableEntityStorage.entities.ms,1739438742766000000,1739438769107000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739438742766000000,1739438769107000000,3
jps.facet.change.listener.process.change.events.ms,1739438742766000000,1739438769107000000,1
workspaceModel.sync.entities.ms,1739438742766000000,1739438769107000000,0
jps.reload.project.entities.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1739438742766000000,1739438769107000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739438742766000000,1739438769107000000,251
workspaceModel.moduleBridge.update.option.ms,1739438742766000000,1739438769107000000,0
jps.facet.change.listener.before.change.events.ms,1739438742766000000,1739438769107000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1739438742766000000,1739438769107000000,11
workspaceModel.mutableEntityStorage.collect.changes.ms,1739438742766000000,1739438769107000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1739438742766000000,1739438769107000000,3
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739438742766000000,1739438769107000000,1
workspaceModel.global.updates.ms,1739438742766000000,1739438769107000000,5
jps.module.iml.entities.serializer.save.entities.ms,1739438742766000000,1739438769107000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1739438742766000000,1739438769107000000,0
jps.load.initial.state.ms,1739438742766000000,1739438769107000000,11
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739438742766000000,1739438769107000000,43
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739438742766000000,1739438769107000000,0
jps.artifact.entities.serializer.save.entities.ms,1739438742766000000,1739438769107000000,0
jps.save.changed.project.entities.ms,1739438742766000000,1739438769107000000,0
jps.module.iml.entities.serializer.load.entities.ms,1739438742766000000,1739438769107000000,180
workspaceModel.delayed.project.synchronizer.sync.ms,1739438742766000000,1739438769107000000,114
JVM.totalSafepointCount,1739438742766000000,1739438769107000000,260
JVM.usedHeapBytes,1739438742766000000,1739438769107000000,434133848
JVM.totalBytesAllocated,1739438742766000000,1739438769107000000,3433654624
JVM.totalTimeToSafepointsMs,1739438742766000000,1739438769107000000,38
JVM.GC.collectionTimesMs,1739438742766000000,1739438769107000000,282
JVM.maxHeapBytes,1739438742766000000,1739438769107000000,2147483648
JVM.threadCount,1739438742766000000,1739438769107000000,257
JVM.usedNativeBytes,1739438742766000000,1739438769107000000,503694992
JVM.newThreadsCount,1739438742766000000,1739438769107000000,278
JVM.totalCpuTimeMs,1739438742766000000,1739438769107000000,91840
JVM.totalTimeAtSafepointsMs,1739438742766000000,1739438769107000000,298
JVM.maxThreadCount,1739438742766000000,1739438769107000000,259
OS.loadAverage,1739438742766000000,1739438769107000000,3.099609375
JVM.GC.collections,1739438742766000000,1739438769107000000,42
JVM.totalDirectByteBuffersBytes,1739438742766000000,1739438769107000000,52260925
FilePageCacheLockFree.totalHeapBytesReclaimed,1739438742766000000,1739438769107000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739438742766000000,1739438769107000000,41959424
FilePageCacheLockFree.heapBytesInUse,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalPagesHandedOver,1739438742766000000,1739438769107000000,0
StorageLockContext.competingThreads.max,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739438742766000000,1739438769107000000,0
FilePageCache.disposedBuffers,1739438742766000000,1739438769107000000,237
StorageLockContext.competingThreads.90P,1739438742766000000,1739438769107000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1739438742766000000,1739438769107000000,47202304
DirectByteBufferAllocator.hits,1739438742766000000,1739438769107000000,3
FilePageCacheLockFree.nativeBytesInUse,1739438742766000000,1739438769107000000,0
FilePageCache.maxCacheSizeInBytes,1739438742766000000,1739438769107000000,248528896
FilePageCache.maxRegisteredFiles,1739438742766000000,1739438769107000000,466
FilePageCacheLockFree.totalNativeBytesAllocated,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalPagesRequested,1739438742766000000,1739438769107000000,0
FilePageCache.pageLoads,1739438742766000000,1739438769107000000,242
FilePageCacheLockFree.totalHeapBytesAllocated,1739438742766000000,1739438769107000000,0
DirectByteBufferAllocator.misses,1739438742766000000,1739438769107000000,239
MappedFileStorage.totalBytesMapped,1739438742766000000,1739438769107000000,0
DirectByteBufferAllocator.disposed,1739438742766000000,1739438769107000000,192
MappedFileStorage.totalTimeSpentOnMappingUs,1739438742766000000,1739438769107000000,25282
FilePageCache.capacityInBytes,1739438742766000000,1739438769107000000,503316478
FilePageCacheLockFree.totalBytesRead,1739438742766000000,1739438769107000000,0
FilePageCache.totalPageLoadsUs,1739438742766000000,1739438769107000000,104701
MappedFileStorage.storages,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1739438742766000000,1739438769107000000,0
FilePageCache.uncachedFileAccess,1739438742766000000,1739438769107000000,130
FilePageCacheLockFree.totalPagesWriteMs,1739438742766000000,1739438769107000000,0
DirectByteBufferAllocator.reclaimed,1739438742766000000,1739438769107000000,45
FilePageCacheLockFree.housekeeperTurnsSkipped,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1739438742766000000,1739438769107000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1739438742766000000,1739438769107000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalPagesAllocated,1739438742766000000,1739438769107000000,0
MappedFileStorage.totalPagesMapped,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalPagesReadMs,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalPagesReclaimed,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalPagesWritten,1739438742766000000,1739438769107000000,0
FilePageCache.pageFastCacheHits,1739438742766000000,1739438769107000000,5460
FilePageCacheLockFree.totalBytesRequested,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1739438742766000000,1739438769107000000,0
FilePageCacheLockFree.totalBytesWritten,1739438742766000000,1739438769107000000,0
StorageLockContext.competingThreads.avg,1739438742766000000,1739438769107000000,0.0
FilePageCache.pageHits,1739438742766000000,1739438769107000000,0
FilePageCache.totalPageDisposalsUs,1739438742766000000,1739438769107000000,707
cacheStateStorage.get.counter,1739438742766000000,1739438769107000000,46
cacheStateStorage.set.duration,1739438742766000000,1739438769107000000,14
cacheStateStorage.set.counter,1739438742766000000,1739438769107000000,3
cacheStateStorage.get.duration,1739438742766000000,1739438769107000000,129
VFS.invertedFileNameIndex.requests,1739438742766000000,1739438769107000000,4
VFS.fileByIdCache.hits,1739438742766000000,1739438769107000000,0
VFS.fileChildByName,1739438742766000000,1739438769107000000,76632
VFS.fileByIdCache.misses,1739438742766000000,1739438769107000000,214498
