# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageLoadsAboveSizeThreshold,1739438771113000000,1739438793643000000,0
FilePageCache.pageFastCacheHits,1739438771113000000,1739438793643000000,5642
FilePageCacheLockFree.totalPagesRequestsMs,1739438771113000000,1739438793643000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739438771113000000,1739438793643000000,0
VFS.fileByIdCache.misses,1739438771113000000,1739438793643000000,214358
VFS.invertedFileNameIndex.requests,1739438771113000000,1739438793643000000,4
VFS.fileByIdCache.hits,1739438771113000000,1739438793643000000,0
VFS.fileChildByName,1739438771113000000,1739438793643000000,76340
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739438771113000000,1739438793643000000,2
workspaceModel.load.cache.metadata.from.file.ms,1739438771113000000,1739438793643000000,13
workspaceModel.moduleBridge.update.option.ms,1739438771113000000,1739438793643000000,0
jps.storage.jps.conf.reader.load.component.ms,1739438771113000000,1739438793643000000,33
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739438771113000000,1739438793643000000,0
jps.project.serializers.save.ms,1739438771113000000,1739438793643000000,0
workspaceModel.sync.entities.ms,1739438771113000000,1739438793643000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1739438771113000000,1739438793643000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1739438771113000000,1739438793643000000,68
workspaceModel.mutableEntityStorage.modify.entity.ms,1739438771113000000,1739438793643000000,2
jps.app.storage.content.reader.load.component.ms,1739438771113000000,1739438793643000000,2
jps.load.project.to.empty.storage.ms,1739438771113000000,1739438793643000000,54
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739438771113000000,1739438793643000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739438771113000000,1739438793643000000,1
workspaceModel.moduleBridge.before.changed.ms,1739438771113000000,1739438793643000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739438771113000000,1739438793643000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1739438771113000000,1739438793643000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739438771113000000,1739438793643000000,0
jps.app.storage.content.writer.save.component.ms,1739438771113000000,1739438793643000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1739438771113000000,1739438793643000000,3
jps.module.iml.entities.serializer.save.entities.ms,1739438771113000000,1739438793643000000,0
jps.save.changed.project.entities.ms,1739438771113000000,1739438793643000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1739438771113000000,1739438793643000000,0
jps.reload.project.entities.ms,1739438771113000000,1739438793643000000,0
jps.artifact.entities.serializer.load.entities.ms,1739438771113000000,1739438793643000000,2
jps.global.handle.before.change.events.ms,1739438771113000000,1739438793643000000,0
jps.artifact.entities.serializer.save.entities.ms,1739438771113000000,1739438793643000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739438771113000000,1739438793643000000,0
jps.global.initialize.library.bridges.after.loading.ms,1739438771113000000,1739438793643000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1739438771113000000,1739438793643000000,0
workspaceModel.mutableEntityStorage.entities.ms,1739438771113000000,1739438793643000000,0
jps.facet.change.listener.process.change.events.ms,1739438771113000000,1739438793643000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1739438771113000000,1739438793643000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1739438771113000000,1739438793643000000,0
jps.global.get.library.by.name.ms,1739438771113000000,1739438793643000000,0
jps.facet.change.listener.before.change.events.ms,1739438771113000000,1739438793643000000,0
jps.global.get.library.ms,1739438771113000000,1739438793643000000,0
jps.global.handle.changed.events.ms,1739438771113000000,1739438793643000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739438771113000000,1739438793643000000,11
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739438771113000000,1739438793643000000,257
jps.global.initialize.library.bridges.ms,1739438771113000000,1739438793643000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1739438771113000000,1739438793643000000,10
workspaceModel.mutableEntityStorage.entities.by.source.ms,1739438771113000000,1739438793643000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1739438771113000000,1739438793643000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739438771113000000,1739438793643000000,0
jps.facet.change.listener.init.bridge.ms,1739438771113000000,1739438793643000000,0
workspaceModel.orphan.listener.update.ms,1739438771113000000,1739438793643000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1739438771113000000,1739438793643000000,0
workspaceModel.mutableEntityStorage.instances.count,1739438771113000000,1739438793643000000,59
workspaceModel.load.cache.from.file.ms,1739438771113000000,1739438793643000000,142
workspaceModel.moduleManagerBridge.load.module.ms,1739438771113000000,1739438793643000000,0
workspaceModel.global.apply.state.to.project.ms,1739438771113000000,1739438793643000000,12
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739438771113000000,1739438793643000000,67
workspaceModel.do.save.caches.ms,1739438771113000000,1739438793643000000,87
workspaceModel.mutableEntityStorage.collect.changes.ms,1739438771113000000,1739438793643000000,1
jps.apply.loaded.storage.ms,1739438771113000000,1739438793643000000,11
jps.save.global.entities.ms,1739438771113000000,1739438793643000000,7
workspaceModel.global.updates.count,1739438771113000000,1739438793643000000,1
jps.project.serializers.load.ms,1739438771113000000,1739438793643000000,52
workspaceModel.mutableEntityStorage.put.entity.ms,1739438771113000000,1739438793643000000,4
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739438771113000000,1739438793643000000,0
jps.load.initial.state.ms,1739438771113000000,1739438793643000000,13
workspaceModel.moduleManagerBridge.get.modules.ms,1739438771113000000,1739438793643000000,0
jps.library.entities.serializer.save.entities.ms,1739438771113000000,1739438793643000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1739438771113000000,1739438793643000000,0
jps.library.entities.serializer.load.entities.ms,1739438771113000000,1739438793643000000,14
workspaceModel.global.updates.ms,1739438771113000000,1739438793643000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1739438771113000000,1739438793643000000,17
jps.module.iml.entities.serializer.load.entities.ms,1739438771113000000,1739438793643000000,146
workspaceModel.save.cache.to.file.ms,1739438771113000000,1739438793643000000,78
jps.global.get.libraries.ms,1739438771113000000,1739438793643000000,0
workspaceModel.init.bridges.ms,1739438771113000000,1739438793643000000,1
workspaceModel.collect.changes.ms,1739438771113000000,1739438793643000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1739438771113000000,1739438793643000000,6
workspaceModel.cachedValueWithParameters.from.cache.count,1739438771113000000,1739438793643000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1739438771113000000,1739438793643000000,28
workspaceModel.cachedValue.from.cache.count,1739438771113000000,1739438793643000000,5310
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1739438771113000000,1739438793643000000,2627
workspaceModel.replace.project.model.ms,1739438771113000000,1739438793643000000,1
workspaceModel.cachedValue.clear.count,1739438771113000000,1739438793643000000,5
workspaceModel.cachedValueWithParameters.total.get.count,1739438771113000000,1739438793643000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1739438771113000000,1739438793643000000,30
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1739438771113000000,1739438793643000000,0
workspaceModel.cachedValue.total.get.count,1739438771113000000,1739438793643000000,5614
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1739438771113000000,1739438793643000000,0
workspaceModel.loading.total.ms,1739438771113000000,1739438793643000000,63
workspaceModel.pre.handlers.ms,1739438771113000000,1739438793643000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1739438771113000000,1739438793643000000,148
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1739438771113000000,1739438793643000000,46
workspaceModel.workspaceFileIndexData.instances.count,1739438771113000000,1739438793643000000,1
workspaceModel.cachedValueWithParameters.calculated.count,1739438771113000000,1739438793643000000,0
workspaceModel.to.snapshot.ms,1739438771113000000,1739438793643000000,0
workspaceModel.workspaceFileIndexData.init.ms,1739438771113000000,1739438793643000000,76
workspaceModel.full.replace.project.model.ms,1739438771113000000,1739438793643000000,2
workspaceModel.updates.precise.ms,1739438771113000000,1739438793643000000,6
workspaceModel.cachedValue.calculated.count,1739438771113000000,1739438793643000000,304
workspaceModel.updates.count,1739438771113000000,1739438793643000000,9
workspaceModel.on.changed.ms,1739438771113000000,1739438793643000000,10
workspaceModel.cachedValueWithParameters.clear.count,1739438771113000000,1739438793643000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1739438771113000000,1739438793643000000,0
workspaceModel.initializing.ms,1739438771113000000,1739438793643000000,1
workspaceModel.on.before.changed.ms,1739438771113000000,1739438793643000000,15
workspaceModel.loading.from.cache.ms,1739438771113000000,1739438793643000000,61
workspaceModel.update.unloaded.entities.ms,1739438771113000000,1739438793643000000,0
workspaceModel.check.recursive.update.ms,1739438771113000000,1739438793643000000,2
workspaceModel.updates.ms,1739438771113000000,1739438793643000000,31
workspaceModel.workspaceFileIndexData.markDirty.ms,1739438771113000000,1739438793643000000,0
JVM.GC.collectionTimesMs,1739438771113000000,1739438793643000000,289
JVM.newThreadsCount,1739438771113000000,1739438793643000000,324
OS.loadAverage,1739438771113000000,1739438793643000000,6.07470703125
JVM.threadCount,1739438771113000000,1739438793643000000,239
JVM.totalSafepointCount,1739438771113000000,1739438793643000000,330
JVM.usedHeapBytes,1739438771113000000,1739438793643000000,550570040
JVM.GC.collections,1739438771113000000,1739438793643000000,51
JVM.maxThreadCount,1739438771113000000,1739438793643000000,267
JVM.totalTimeToSafepointsMs,1739438771113000000,1739438793643000000,47
JVM.totalDirectByteBuffersBytes,1739438771113000000,1739438793643000000,47036674
JVM.totalBytesAllocated,1739438771113000000,1739438793643000000,3396650696
JVM.totalCpuTimeMs,1739438771113000000,1739438793643000000,91611
JVM.totalTimeAtSafepointsMs,1739438771113000000,1739438793643000000,308
JVM.usedNativeBytes,1739438771113000000,1739438793643000000,515599336
JVM.maxHeapBytes,1739438771113000000,1739438793643000000,2147483648
NonBlockingReadAction.failedExecutionTimeUs,1739438771113000000,1739438793643000000,258136
NonBlockingReadAction.finalizedExecutionTimeUs,1739438771113000000,1739438793643000000,485261
NonBlockingReadAction.failedExecutionsCount,1739438771113000000,1739438793643000000,4
NonBlockingReadAction.finalizedExecutionsCount,1739438771113000000,1739438793643000000,159
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1739438771113000000,1739438793643000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1739438771113000000,1739438793643000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1739438771113000000,1739438793643000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1739438771113000000,1739438793643000000,0
compiler.ArtifactManagerBridge.commit.ms,1739438771113000000,1739438793643000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1739438771113000000,1739438793643000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1739438771113000000,1739438793643000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1739438771113000000,1739438793643000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1739438771113000000,1739438793643000000,0
